202 1.979294 1.470108 -1.000000 -0.000005 2
203 1.501590 -0.603179 -0.072373 0.997378 3
204 1.976583 0.147529 -1.000000 -0.000088 3
205 1.182218 0.628382 -0.072467 -0.997371 3
206 0.398780 0.266929 0.827333 -0.561712 3
207 0.514025 -0.438191 0.825118 0.564960 3
208 -1.182078 -0.626520 0.072930 0.997337 4
209 -0.397903 -0.267524 -0.827317 0.561735 4
210 -0.514911 0.437591 -0.825080 -0.565015 4
211 -1.501737 0.605153 0.072107 -0.997397 4
212 -1.976583 -0.147529 1.000000 0.000091 4
213 -1.979225 -1.469473 1.000000 0.000005 5
214 -1.033604 -1.979226 -0.000001 1.000000 5
215 -0.572880 -1.179084 -0.981967 -0.189054 5
216 -1.500644 -0.625329 -0.072394 -0.997376 5
217 -0.510192 1.497304 -0.982091 0.188409 6
218 -1.410024 1.979292 0.000001 -1.000000 6
219 -1.979294 1.130636 1.000000 0.000004 6
220 -1.180046 0.650580 -0.072456 0.997372 6
221 -0.549494 1.172136 0.981957 -0.189104 7
222 -0.380179 0.282290 0.827061 0.562111 7
223 0.055199 0.012659 -0.024514 0.999699 7
224 0.496304 0.452939 -0.825369 0.564593 7
225 0.488124 1.491296 -0.982088 -0.188425 7
226 -0.109395 1.973003 0.003706 -0.999993 7
227 0.550815 -1.172391 -0.981965 0.189061 8
228 0.379219 -0.282942 -0.827027 -0.562162 8
229 -0.055171 -0.014946 0.025053 -0.999686 8
230 -0.495336 -0.453597 0.825419 -0.564521 8
231 -0.489454 -1.491552 0.982111 0.188301 8
232 0.109396 -1.972584 -0.003793 0.999993 8
233 1.033604 -1.979226 0.000001 1.000000 1
234 1.979225 -1.469473 -1.000000 0.000005 1
235 1.500644 -0.625329 0.072394 -0.997376 1
236 0.572880 -1.179084 0.981967 -0.189054 1
237 1.410024 1.979292 -0.000001 -1.000000 2
238 0.510192 1.497304 0.982091 0.188409 2
239 1.180046 0.650580 0.072456 0.997372 2
240 1.979294 1.130636 -1.000000 0.000004 2
241 1.182078 -0.626520 -0.072930 0.997337 3
242 1.976583 -0.147529 -1.000000 0.000091 3
243 1.501737 0.605153 -0.072107 -0.997397 3
244 0.514911 0.437591 0.825080 -0.565015 3
245 0.397903 -0.267524 0.827317 0.561735 3
246 -1.501590 -0.603179 0.072373 0.997378 4
247 -0.514025 -0.438191 -0.825118 0.564960 4
248 -0.398780 0.266929 -0.827333 -0.561712 4
249 -1.182218 0.628382 0.072467 -0.997371 4
250 -1.976583 0.147529 1.000000 -0.000088 4
251 -1.979225 -1.130003 1.000000 -0.000004 5
252 -1.411220 -1.979226 0.000001 1.000000 5
253 -0.512076 -1.495353 -0.982111 -0.188302 5
254 -1.184116 -0.648452 -0.072932 -0.997337 5
255 -0.571004 1.181037 -0.981961 0.189085 6
256 -1.029408 1.979292 -0.000001 -1.000000 6
257 -1.979294 1.470108 1.000000 -0.000005 6
258 -1.499566 0.627350 -0.072134 0.997395 6
259 -0.488124 1.491296 0.982088 -0.188425 7
260 -0.496304 0.452939 0.825369 0.564593 7
261 -0.055199 0.012659 0.024514 0.999699 7
262 0.380179 0.282290 -0.827061 0.562111 7
263 0.549494 1.172136 -0.981957 -0.189104 7
264 0.109395 1.973003 -0.003706 -0.999993 7
265 0.489454 -1.491552 -0.982111 0.188301 8
266 0.495336 -0.453597 -0.825419 -0.564521 8
267 0.055171 -0.014946 -0.025053 -0.999686 8
268 -0.379219 -0.282942 0.827027 -0.562162 8
269 -0.550815 -1.172391 0.981965 0.189061 8
270 -0.109396 -1.972584 0.003793 0.999993 8
271 1.788843 -1.978348 -0.027296 0.999627 1
272 1.978306 -0.790509 -0.999642 -0.026754 1
273 0.867397 -0.671670 0.082026 -0.996630 1
274 0.454435 -1.813841 0.992813 -0.119677 1
275 0.648793 1.978664 0.018871 -0.999822 2
276 0.634110 0.864734 0.974198 0.225694 2
277 1.819862 0.606450 0.023336 0.999728 2
278 1.977869 1.809532 -0.999096 -0.042522 2
279 1.821179 -0.580648 -0.092161 0.995744 3
280 1.972322 0.442595 -0.994846 -0.101400 3
281 0.862774 0.650965 -0.068136 -0.997676 3
282 0.284222 0.092978 0.867587 -0.497286 3
283 0.637528 -0.606231 0.700524 0.713629 3
284 -0.862622 -0.649706 0.072749 0.997350 4
285 -0.283327 -0.093415 -0.868985 0.494839 4
286 -0.638110 0.605761 -0.705708 -0.708502 4
287 -1.821285 0.582539 0.093444 -0.995625 4
288 -1.972162 -0.442582 0.994458 0.105134 4
289 -1.977802 -1.808933 0.999095 0.042529 5
290 -0.655950 -1.978649 -0.017314 0.999850 5
291 -0.635821 -0.862569 -0.974551 -0.224165 5
292 -1.817980 -0.604621 -0.024469 -0.999701 5
293 -0.452408 1.815317 -0.992734 0.120327 6
294 -1.790615 1.978381 0.028244 -0.999601 6
295 -1.978345 0.791199 0.999626 0.027363 6
296 -0.860376 0.673441 -0.078900 0.996883 6
297 -0.613008 0.853225 0.976425 -0.215855 7
298 -0.262820 0.111326 0.798828 0.601560 7
299 0.170301 0.027586 -0.361570 0.932345 7
300 0.613149 0.624342 -0.872326 0.488925 7
301 0.428055 1.810902 -0.981408 -0.191931 7
302 -0.329366 1.956105 0.353416 -0.935466 7
303 0.614002 -0.853472 -0.977193 0.212355 8
304 0.261756 -0.112110 -0.796398 -0.604773 8
305 -0.169761 -0.029790 0.357163 -0.934042 8
306 -0.612369 -0.624888 0.870046 -0.492970 8
307 -0.429585 -1.811167 0.981056 0.193722 8
308 0.329523 -1.955690 -0.349907 0.936784 8
309 0.559274 -1.973573 0.144010 0.989576 1
310 1.967843 -1.894500 -0.962213 0.272297 1
311 1.901147 -0.609855 -0.282865 -0.959160 1
312 0.658912 -0.776851 0.938553 -0.345134 1
313 1.886086 1.970046 -0.231852 -0.972751 2
314 0.451746 1.900162 0.968584 -0.248688 2
315 0.774314 0.682202 0.168638 0.985678 2
316 1.972045 0.705655 -0.984182 0.177161 2
317 0.785777 -0.655108 -0.051832 0.998656 3
318 1.958047 -0.507329 -0.930517 0.366249 3
319 1.893318 0.570852 -0.310325 -0.950631 3
320 0.674053 0.638522 0.537781 -0.843084 3
321 0.261102 -0.047413 0.964425 0.264356 3
322 -1.893211 -0.569061 0.308305 0.951288 4
323 -0.673977 -0.638892 -0.530560 0.847647 4
324 -0.261814 0.047268 -0.961028 -0.276451 4
325 -0.786114 0.655935 0.045236 -0.998976 4
326 -1.958635 0.507590 0.934228 -0.356677 4
327 -1.971975 -0.703549 0.984020 -0.178057 5
328 -1.884404 -1.970303 0.224422 0.974492 5
329 -0.453987 -1.900481 -0.965408 0.260744 5
330 -0.781123 -0.680494 -0.158917 -0.987292 5
331 -0.656875 0.780320 -0.941023 0.338343 6
332 -0.552316 1.973113 -0.157234 -0.987561 6
333 -1.968038 1.894308 0.962834 -0.270092 6
334 -1.902357 0.612098 0.292919 0.956137 6
335 -0.411312 1.879435 0.936836 -0.349769 7
336 -0.634017 0.664609 0.943360 0.331772 7
337 0.233706 0.073813 -0.735747 0.677256 7
338 0.630171 0.778560 -0.976216 -0.216800 7
339 0.364763 1.939564 -0.495818 -0.868427 7
340 0.412473 -1.879496 -0.933223 0.359298 8
341 0.633310 -0.664779 -0.940807 -0.338943 8
342 -0.232562 -0.074875 0.730758 -0.682636 8
343 -0.630758 -0.778926 0.977737 0.209833 8
344 -0.365047 -1.939305 0.490436 0.871477 8
345 1.316816 -1.979226 -0.000000 1.000000 1
346 1.979225 -1.214870 -1.000000 -0.000000 1
347 1.263247 -0.642664 0.072953 -0.997335 1
348 0.527259 -1.416281 0.982031 -0.188719 1
349 1.124562 1.979292 0.000000 -1.000000 2
350 0.555789 1.260101 0.981994 0.188910 2
351 1.419684 0.633146 0.072488 0.997369 2
352 1.979294 1.385240 -1.000000 -0.000000 2
353 1.421710 -0.608998 -0.072800 0.997347 3
354 1.976586 0.073765 -1.000000 -0.000011 3
355 1.262097 0.622572 -0.072581 -0.997363 3
356 0.427775 0.309617 0.827163 -0.561962 3
357 0.484928 -0.395562 0.826479 0.562967 3
358 -1.261956 -0.620677 0.072953 0.997335 4
359 -0.426898 -0.310212 -0.827170 0.561952 4
360 -0.485810 0.394964 -0.826428 -0.563043 4
361 -1.421856 0.610948 0.072479 -0.997370 4
362 -1.976586 -0.073765 1.000000 0.000012 4
363 -1.979225 -1.384606 1.000000 0.000001 5
364 -1.128008 -1.979226 -0.000000 1.000000 5
365 -0.557667 -1.258149 -0.981996 -0.188901 5
366 -1.421510 -0.631094 -0.072806 -0.997346 5
367 -0.525380 1.418233 -0.982026 0.188745 6
368 -1.314870 1.979292 0.000000 -1.000000 6
369 -1.979294 1.215504 1.000000 0.000000 6
370 -1.259926 0.644770 -0.072579 0.997363 6
371 -0.534139 1.251924 0.981994 -0.188914 7
372 -0.409184 0.324972 0.827094 0.562063 7
373 0.027541 0.012236 -0.009840 0.999952 7
374 0.467219 0.410315 -0.826474 0.562974 7
375 0.503451 1.411503 -0.982025 -0.188750 7
376 -0.054694 1.973108 0.000941 -1.000000 7
377 0.535462 -1.252179 -0.981996 0.188903 8
378 0.408225 -0.325623 -0.827097 -0.562059 8
379 -0.027530 -0.014512 0.010124 -0.999949 8
380 -0.466255 -0.410969 0.826530 -0.562892 8
381 -0.504776 -1.411758 0.982031 0.188719 8
382 0.054694 -1.972692 -0.000967 1.000000 8
383 0.939200 -1.979226 0.000014 1.000000 1
384 1.979223 -1.554341 -1.000000 0.000056 1
385 1.579785 -0.619620 0.071231 -0.997460 1
386 0.588117 -1.100020 0.981866 -0.189577 1
387 1.505178 1.979291 -0.000017 -1.000000 2
388 0.495052 1.576390 0.982288 0.187379 2
389 1.100166 0.656369 0.071972 0.997407 2
390 1.979293 1.045768 -1.000000 0.000044 2
391 1.102201 -0.632356 -0.072744 0.997351 3
392 1.976566 -0.221294 -1.000000 0.000623 3
393 1.581625 0.599410 -0.071066 -0.997472 3
394 0.544180 0.480134 0.822042 -0.569426 3
395 0.368924 -0.224810 0.827996 0.560734 3
396 -1.581478 -0.597420 0.071192 0.997463 4
397 -0.543293 -0.480734 -0.821946 0.569565 4
398 -0.369805 0.224214 -0.828027 -0.560688 4
399 -1.102338 0.634173 0.072003 -0.997404 4
400 -1.976566 0.221294 1.000000 -0.000603 4
401 -1.979224 -1.045135 1.000000 -0.000042 5
402 -1.505624 -1.979226 0.000017 1.000000 5
403 -0.496951 -1.574445 -0.982352 -0.187041 5
404 -1.104984 -0.654234 -0.072756 -0.997350 5
405 -0.586246 1.101974 -0.981842 0.189699 6
406 -0.934254 1.979291 -0.000014 -1.000000 6
407 -1.979293 1.554976 1.000000 -0.000054 6
408 -1.579454 0.621604 -0.071104 0.997469 6
409 -0.472843 1.571102 0.982275 -0.187446 7
410 -0.525503 0.495484 0.823455 0.567381 7
411 -0.083156 0.013600 0.051265 0.998685 7
412 0.351164 0.239605 -0.826979 0.562233 7
413 0.564878 1.092353 -0.981829 -0.189769 7
414 0.164131 1.972623 -0.012694 -0.999919 7
415 0.474191 -1.571363 -0.982349 0.187059 8
416 0.524535 -0.496144 -0.823398 -0.567465 8
417 0.083093 -0.015905 -0.051964 -0.998649 8
418 -0.350199 -0.240261 0.826877 -0.562382 8
419 -0.566192 -1.092606 0.981860 0.189606 8
420 -0.164136 -1.972197 0.012910 0.999917 8
421 1.694477 -1.979148 -0.002588 0.999997 1
422 1.979114 -0.875341 -0.999994 -0.003366 1
423 0.946624 -0.665721 0.072610 -0.997360 1
424 0.467390 -1.733266 0.984826 -0.173545 1
425 0.743914 1.979233 0.001868 -0.999998 2
426 0.617268 0.943803 0.979928 0.199354 2
427 1.739480 0.610656 0.062182 0.998065 2
428 1.979132 1.724747 -0.999987 -0.005122 2
429 1.741340 -0.586387 -0.067266 0.997735 3
430 1.975803 0.368877 -0.999787 -0.020641 3
431 0.942582 0.645490 -0.068942 -0.997621 3
432 0.312218 0.138075 0.839306 -0.543659 3
433 0.603698 -0.565131 0.794865 0.606787 3
434 -0.942442 -0.643922 0.071826 0.997417 4
435 -0.311324 -0.138643 -0.839569 0.543253 4
436 -0.604493 0.564587 -0.796427 -0.604735 4
437 -1.741474 0.588351 0.067873 -0.997694 4
438 -1.975774 -0.368877 0.999771 0.021418 4
439 -1.979062 -1.724139 0.999987 0.005123 5
440 -0.750339 -1.979171 -0.001748 0.999998 5
441 -0.619077 -0.941776 -0.980147 -0.198273 5
442 -1.738349 -0.608788 -0.061907 -0.998082 5
443 -0.465394 1.735036 -0.984630 0.174652 6
444 -1.695513 1.979212 0.002646 -0.999996 6
445 -1.979179 0.876004 0.999994 0.003486 6
446 -0.940331 0.667704 -0.069814 0.997560 6
447 -0.596202 0.932808 0.979930 -0.199341 7
448 -0.292888 0.154108 0.823516 0.567293 7
449 0.141137 0.019639 -0.200722 0.979648 7
450 0.584403 0.580548 -0.825494 0.564411 7
451 0.442780 1.730976 -0.983475 -0.181045 7
452 -0.274620 1.967429 0.121451 -0.992597 7
453 0.597407 -0.933060 -0.980258 0.197722 8
454 0.291886 -0.154802 -0.822845 -0.568266 8
455 -0.140857 -0.021953 0.200166 -0.979762 8
456 -0.583505 -0.581173 0.824449 -0.565936 8
457 -0.444269 -1.731262 0.983682 0.179918 8
458 0.274672 -1.966970 -0.121296 0.992616 8
459 0.750339 -1.979171 0.001748 0.999998 1
460 1.979062 -1.724139 -0.999987 0.005123 1
461 1.738349 -0.608788 0.061907 -0.998082 1
462 0.619077 -0.941776 0.980147 -0.198273 1
463 1.695513 1.979212 -0.002646 -0.999996 2
464 0.465394 1.735036 0.984630 0.174652 2
465 0.940331 0.667704 0.069814 0.997560 2
466 1.979179 0.876004 -0.999994 0.003486 2
467 0.942442 -0.643922 -0.071826 0.997417 3
468 1.975774 -0.368877 -0.999771 0.021418 3
469 1.741474 0.588351 -0.067873 -0.997694 3
470 0.604493 0.564587 0.796427 -0.604735 3
471 0.311324 -0.138643 0.839569 0.543253 3
472 -1.741340 -0.586387 0.067266 0.997735 4
473 -0.603698 -0.565131 -0.794865 0.606787 4
474 -0.312218 0.138075 -0.839306 -0.543659 4
475 -0.942582 0.645490 0.068942 -0.997621 4
476 -1.975803 0.368877 0.999787 -0.020641 4
477 -1.979114 -0.875341 0.999994 -0.003366 5
478 -1.694477 -1.979148 0.002588 0.999997 5
479 -0.467390 -1.733266 -0.984826 -0.173545 5
480 -0.946624 -0.665721 -0.072610 -0.997360 5
481 -0.617268 0.943803 -0.979928 0.199354 6
482 -0.743914 1.979233 -0.001868 -0.999998 6
483 -1.979132 1.724747 0.999987 -0.005122 6
484 -1.739480 0.610656 -0.062182 0.998065 6
485 -0.442780 1.730976 0.983475 -0.181045 7
486 -0.584403 0.580548 0.825494 0.564411 7
487 -0.141137 0.019639 0.200722 0.979648 7
488 0.292888 0.154108 -0.823516 0.567293 7
489 0.596202 0.932808 -0.979930 -0.199341 7
490 0.274620 1.967429 -0.121451 -0.992597 7
491 0.444269 -1.731262 -0.983682 0.179918 8
492 0.583505 -0.581173 -0.824449 -0.565936 8
493 0.140857 -0.021953 -0.200166 -0.979762 8
494 -0.291886 -0.154802 0.822845 -0.568266 8
495 -0.597407 -0.933060 0.980258 0.197722 8
496 -0.274672 -1.966970 0.121296 0.992616 8
497 1.505624 -1.979226 -0.000017 1.000000 1
498 1.979224 -1.045135 -1.000000 -0.000042 1
499 1.104984 -0.654234 0.072756 -0.997350 1
500 0.496951 -1.574445 0.982352 -0.187041 1
501 0.934254 1.979291 0.000014 -1.000000 2
502 0.586246 1.101974 0.981842 0.189699 2
503 1.579454 0.621604 0.071104 0.997469 2
504 1.979293 1.554976 -1.000000 -0.000054 2
505 1.581478 -0.597420 -0.071192 0.997463 3
506 1.976566 0.221294 -1.000000 -0.000603 3
507 1.102338 0.634173 -0.072003 -0.997404 3
508 0.369805 0.224214 0.828027 -0.560688 3
509 0.543293 -0.480734 0.821946 0.569565 3
510 -1.102201 -0.632356 0.072744 0.997351 4
511 -0.368924 -0.224810 -0.827996 0.560734 4
512 -0.544180 0.480134 -0.822042 -0.569426 4
513 -1.581625 0.599410 0.071066 -0.997472 4
514 -1.976566 -0.221294 1.000000 0.000623 4
515 -1.979223 -1.554341 1.000000 0.000056 5
516 -0.939200 -1.979226 -0.000014 1.000000 5
517 -0.588117 -1.100020 -0.981866 -0.189577 5
518 -1.579785 -0.619620 -0.071231 -0.997460 5
519 -0.495052 1.576390 -0.982288 0.187379 6
520 -1.505178 1.979291 0.000017 -1.000000 6
521 -1.979293 1.045768 1.000000 0.000044 6
522 -1.100166 0.656369 -0.071972 0.997407 6
523 -0.564878 1.092353 0.981829 -0.189769 7
524 -0.351164 0.239605 0.826979 0.562233 7
525 0.083156 0.013600 -0.051265 0.998685 7
526 0.525503 0.495484 -0.823455 0.567381 7
527 0.472843 1.571102 -0.982275 -0.187446 7
528 -0.164131 1.972623 0.012694 -0.999919 7
529 0.566192 -1.092606 -0.981860 0.189606 8
530 0.350199 -0.240261 -0.826877 -0.562382 8
531 -0.083093 -0.015905 0.051964 -0.998649 8
532 -0.524535 -0.496144 0.823398 -0.567465 8
533 -0.474191 -1.571363 0.982349 0.187059 8
534 0.164136 -1.972197 -0.012910 0.999917 8
535 1.128008 -1.979226 0.000000 1.000000 1
536 1.979225 -1.384606 -1.000000 0.000001 1
537 1.421510 -0.631094 0.072806 -0.997346 1
538 0.557667 -1.258149 0.981996 -0.188901 1
539 1.314870 1.979292 -0.000000 -1.000000 2
540 0.525380 1.418233 0.982026 0.188745 2
541 1.259926 0.644770 0.072579 0.997363 2
542 1.979294 1.215504 -1.000000 0.000000 2
